shrid2,pc11_state_id,pc11_district_id,pc11_subdistrict_id
11-23-439-03540-802270,23,439,03540
11-23-439-03541-476111,23,439,03541
11-23-439-03541-802271,23,439,03541
11-23-439-03542-476238,23,439,03542
11-23-439-03542-802272,23,439,03542
11-23-439-03543-476370,23,439,03543
11-23-439-03543-476371,23,439,03543
11-23-439-03543-476372,23,439,03543
11-23-439-03543-476373,23,439,03543
11-23-439-03543-476374,23,439,03543
11-23-439-03543-802273,23,439,03543
11-23-439-03543-802273,23,439,03541
11-23-439-03543-802274,23,439,03543
11-23-439-03544-476554,23,439,03544
11-23-439-03544-802275,23,439,03544
11-23-439-03544-802276,23,439,03544
11-23-439-03544-802277,23,439,03544
11-23-440-03545-802278,23,440,03545
11-23-440-03545-802279,23,440,03545
11-23-440-03546-802280,23,440,03546
11-23-440-03546-802281,23,440,03546
11-23-440-03547-802282,23,440,03547
11-23-440-03549-802283,23,440,03549
11-23-440-03550-802284,23,440,03550
11-23-440-03551-477736,23,440,03551
11-23-441-03554-802285,23,441,03554
11-23-441-03556-478249,23,441,03556
11-23-441-03557-802286,23,441,03557
11-23-441-03558-802287,23,441,03558
11-23-441-03558-802288,23,441,03558
11-23-441-03559-802289,23,441,03559
11-23-441-03559-802290,23,441,03559
11-23-441-03561-802291,23,441,03561
11-23-442-03563-802292,23,442,03563
11-23-442-03563-802293,23,442,03563
11-23-442-03564-802294,23,442,03564
11-23-442-03564-802295,23,442,03564
11-23-442-03565-802296,23,442,03565
11-23-442-03565-802297,23,442,03565
11-23-442-03566-802298,23,442,03566
11-23-442-03566-802299,23,442,03566
11-23-442-03567-802300,23,442,03567
11-23-442-03568-802301,23,442,03568
11-23-442-03568-802302,23,442,03568
11-23-442-03569-802303,23,442,03569
11-23-442-03569-802304,23,442,03569
11-23-443-03570-802305,23,443,03570
11-23-443-03571-802306,23,443,03571
11-23-443-03572-802307,23,443,03572
11-23-443-03573-481320,23,443,03573
11-23-443-03573-802308,23,443,03573
11-23-443-03576-802309,23,443,03576
11-23-443-03579-802310,23,443,03579
11-23-444-03580-802311,23,444,03580
11-23-444-03581-802312,23,444,03581
11-23-444-03581-802313,23,444,03581
11-23-445-03582-802314,23,445,03582
11-23-445-03584-802315,23,445,03584
11-23-445-03584-802316,23,445,03584
11-23-445-03585-802317,23,445,03585
11-23-445-03586-802318,23,445,03586
11-23-445-03587-802319,23,445,03587
11-23-445-03588-802320,23,445,03588
11-23-445-03589-802321,23,445,03589
11-23-446-03590-802322,23,446,03590
11-23-446-03590-802323,23,446,03590
11-23-446-03591-802324,23,446,03591
11-23-446-03592-802325,23,446,03592
11-23-446-03593-484481,23,446,03593
11-23-446-03593-802326,23,446,03593
11-23-446-03593-802327,23,446,03593
11-23-446-03593-802328,23,446,03593
11-23-446-03594-802329,23,446,03594
11-23-446-03595-802330,23,446,03595
11-23-446-03596-802331,23,446,03596
11-23-446-03597-802332,23,446,03597
11-23-447-03598-802333,23,447,03598
11-23-447-03599-802334,23,447,03599
11-23-447-03600-802335,23,447,03600
11-23-447-03600-802336,23,447,03600
11-23-447-03601-802337,23,447,03601
11-23-447-03602-485963,23,447,03602
11-23-447-03602-802338,23,447,03602
11-23-447-03603-486095,23,447,03603
11-23-447-03604-802339,23,447,03604
11-23-447-03605-802340,23,447,03605
11-23-448-03606-802341,23,448,03606
11-23-448-03608-802342,23,448,03608
11-23-448-03610-802343,23,448,03610
11-23-449-03612-802344,23,449,03612
11-23-449-03613-487411,23,449,03613
11-23-449-03613-487412,23,449,03613
11-23-449-03613-487413,23,449,03613
11-23-449-03613-802345,23,449,03613
11-23-449-03614-802346,23,449,03614
11-23-449-03615-487509,23,449,03615
11-23-449-03616-802347,23,449,03616
11-23-449-03617-802348,23,449,03617
11-23-449-03618-487930,23,449,03618
11-23-449-03618-802349,23,449,03618
11-23-449-03618-802350,23,449,03618
11-23-450-03620-802351,23,450,03620
11-23-450-03622-802352,23,450,03622
11-23-450-03624-802353,23,450,03624
11-23-450-03624-802354,23,450,03624
11-23-451-03627-802355,23,451,03627
11-23-451-03628-802356,23,451,03628
11-23-451-03629-802357,23,451,03629
11-23-451-03629-802358,23,451,03629
11-23-451-03630-802359,23,451,03630
11-23-451-03631-490021,23,451,03631
11-23-451-03631-490022,23,451,03631
11-23-451-03631-490023,23,451,03631
11-23-451-03631-490024,23,451,03631
11-23-451-03631-490025,23,451,03631
11-23-451-03631-802360,23,451,03631
11-23-451-03631-802361,23,451,03632
11-23-451-03631-802361,23,451,03631
11-23-451-03631-802362,23,451,03631
11-23-451-03631-802363,23,451,03631
11-23-451-03632-490245,23,451,03632
11-23-451-03632-490246,23,451,03632
11-23-451-03632-490247,23,451,03632
11-23-451-03632-490248,23,451,03632
11-23-451-03632-490249,23,451,03632
11-23-451-03632-802364,23,451,03632
11-23-451-03633-490449,23,451,03633
11-23-452-03634-802365,23,452,03634
11-23-452-03635-491055,23,452,03635
11-23-452-03635-802366,23,452,03635
11-23-452-03636-491258,23,452,03636
11-23-452-03636-802367,23,452,03636
11-23-452-03637-491406,23,452,03637
11-23-452-03637-802368,23,452,03637
11-23-453-03639-802370,23,453,03639
11-23-453-03640-802371,23,453,03640
11-23-454-03641-802372,23,454,03641
11-23-454-03643-492983,23,454,03643
11-23-454-03643-492984,23,454,03643
11-23-454-03643-802373,23,454,03643
11-23-454-03643-802374,23,454,03643
11-23-454-03645-802375,23,454,03645
11-23-454-03646-493668,23,454,03646
11-23-454-03646-802376,23,454,03646
11-23-455-03648-802377,23,455,03648
11-23-455-03649-802378,23,455,03649
11-23-455-03650-802379,23,455,03650
11-23-455-03651-494680,23,455,03651
11-23-455-03651-494681,23,455,03651
11-23-455-03651-802380,23,455,03651
11-23-455-03651-802381,23,455,03651
11-23-455-03652-494772,23,455,03652
11-23-455-03652-494773,23,455,03652
11-23-455-03652-494774,23,455,03652
11-23-455-03652-494775,23,455,03652
11-23-455-03652-494776,23,455,03652
11-23-455-03652-802382,23,455,03652
11-23-455-03652-802383,23,455,03652
11-23-455-03652-802384,23,455,03652
11-23-455-03652-802385,23,455,03652
11-23-455-03654-495003,23,455,03654
11-23-455-03654-802386,23,455,03654
11-23-455-03656-495334,23,455,03656
11-23-455-03656-802387,23,455,03656
11-23-455-03656-802388,23,455,03656
11-23-455-03656-802389,23,455,03656
11-23-455-03656-802390,23,455,03656
11-23-455-03658-802391,23,455,03658
11-23-456-03659-802392,23,456,03659
11-23-456-03660-496095,23,456,03660
11-23-456-03661-496325,23,456,03661
11-23-456-03663-496624,23,456,03663
11-23-456-03664-802393,23,456,03664
11-23-456-03665-802394,23,456,03665
11-23-457-03667-802395,23,457,03667
11-23-457-03668-497374,23,457,03668
11-23-457-03669-802396,23,457,03669
11-23-457-03671-497647,23,457,03671
11-23-457-03672-497814,23,457,03672
11-23-457-03672-497815,23,457,03672
11-23-457-03672-497816,23,457,03672
11-23-457-03672-802397,23,457,03672
11-23-457-03673-497965,23,457,03673
11-23-457-03674-802398,23,457,03674
11-23-457-03674-802399,23,457,03674
11-23-457-03675-498469,23,457,03675
11-23-457-03676-802400,23,457,03676
11-23-458-03677-802401,23,458,03677
11-23-458-03679-802402,23,458,03679
11-23-458-03681-802403,23,458,03681
11-23-458-03682-802404,23,458,03682
11-23-458-03683-802405,23,458,03683
11-23-459-03684-802406,23,459,03684
11-23-459-03685-802407,23,459,03685
11-23-459-03686-802408,23,459,03686
11-23-459-03688-802409,23,459,03688
11-23-460-03689-802410,23,460,03689
11-23-460-03689-802411,23,460,03689
11-23-460-03690-802412,23,460,03690
11-23-460-03691-501529,23,461,03694
11-23-460-03691-501529,23,460,03691
11-23-460-03691-501530,23,460,03691
11-23-460-03691-802413,23,460,03691
11-23-460-03691-802414,23,460,03691
11-23-460-03691-802415,23,460,03691
11-23-461-03693-802416,23,461,03693
11-23-461-03693-802417,23,461,03693
11-23-461-03694-501949,23,461,03694
11-23-461-03694-501950,23,461,03694
11-23-461-03694-501951,23,461,03694
11-23-461-03694-501952,23,461,03694
11-23-461-03694-501953,23,461,03694
11-23-461-03694-501954,23,461,03694
11-23-461-03694-501955,23,461,03694
11-23-461-03694-802418,23,461,03694
11-23-461-03694-802419,23,461,03694
11-23-461-03695-802420,23,461,03695
11-23-461-03696-802421,23,461,03696
11-23-462-03697-802422,23,462,03697
11-23-462-03698-802423,23,462,03698
11-23-462-03699-802424,23,462,03699
11-23-462-03701-802425,23,462,03701
11-23-463-03703-503654,23,463,03703
11-23-463-03705-802426,23,463,03705
11-23-464-03706-802427,23,464,03706
11-23-464-03707-802428,23,464,03707
11-23-464-03708-504556,23,464,03708
11-23-464-03709-802429,23,464,03709
11-23-464-03710-802430,23,464,03710
11-23-465-03711-802431,23,465,03711
11-23-465-03712-802432,23,465,03712
11-23-465-03713-505451,23,465,03713
11-23-465-03713-802433,23,465,03713
11-23-466-03714-802434,23,466,03714
11-23-466-03716-802435,23,466,03716
11-23-466-03717-802436,23,466,03717
11-23-466-03717-802437,23,466,03717
11-23-466-03718-802438,23,466,03718
11-23-467-03719-802439,23,467,03719
11-23-467-03719-802440,23,467,03719
11-23-467-03721-802441,23,467,03721
11-24-468-03723-802442,24,468,03723
11-24-468-03724-802443,24,468,03724
11-24-468-03725-802444,24,468,03725
11-24-468-03726-506921,24,468,03726
11-24-468-03726-506922,24,468,03726
11-24-468-03726-506923,24,468,03726
11-24-468-03726-802445,24,468,03726
11-24-468-03729-802446,24,468,03729
11-24-468-03730-507349,24,468,03730
11-24-468-03731-507356,24,468,03731
11-24-468-03731-507357,24,468,03731
11-24-468-03731-507358,24,468,03731
11-24-468-03731-802447,24,468,03731
11-24-469-03733-802448,24,469,03733
11-24-469-03734-802449,24,469,03734
11-24-469-03737-508001,24,469,03737
11-24-469-03738-508111,24,469,03738
11-24-469-03739-508228,24,469,03739
11-24-469-03739-508229,24,469,03739
11-24-469-03739-802450,24,469,03739
11-24-469-03740-508379,24,469,03740
11-24-469-03740-802451,24,469,03740
11-24-469-03741-508450,24,469,03741
11-24-469-03742-802452,24,469,03742
11-24-469-03743-802453,24,469,03743
11-24-470-03745-802454,24,470,03745
11-24-470-03746-508785,24,470,03746
11-24-470-03746-802455,24,470,03746
11-24-470-03747-802456,24,470,03747
11-24-470-03748-802457,24,470,03748
11-24-470-03750-802458,24,470,03750
11-24-471-03752-802459,24,471,03752
11-24-471-03753-802460,24,471,03753
11-24-471-03754-802461,24,471,03754
11-24-471-03755-802462,24,471,03755
11-24-471-03756-802463,24,471,03756
11-24-471-03757-509558,24,471,03757
11-24-471-03757-509559,24,471,03757
11-24-471-03757-802464,24,471,03757
11-24-471-03758-509611,24,471,03758
11-24-471-03759-802465,24,471,03759
11-24-472-03760-802466,24,472,03760
11-24-472-03761-509953,24,472,03761
11-24-472-03762-802467,24,472,03762
11-24-472-03763-802468,24,472,03763
11-24-472-03764-510317,24,472,03764
11-24-472-03765-510446,24,472,03765
11-24-472-03766-510581,24,472,03766
11-24-472-03766-510582,24,472,03766
11-24-472-03766-802469,24,472,03766
11-24-472-03767-802470,24,472,03767
11-24-472-03768-802471,24,472,03768
11-24-472-03769-802472,24,472,03769
11-24-472-03771-510996,24,472,03771
11-24-472-03772-511118,24,472,03772
11-24-472-03772-802473,24,472,03772
11-24-473-03773-511183,24,473,03773
11-24-473-03773-511184,24,473,03773
11-24-473-03773-802474,24,473,03773
11-24-473-03773-802475,24,473,03773
11-24-473-03773-802476,24,473,03773
11-24-473-03774-802477,24,473,03774
11-24-473-03775-511285,24,473,03775
11-24-473-03775-511286,24,473,03775
11-24-473-03775-511287,24,473,03775
11-24-473-03775-511288,24,473,03775
11-24-473-03775-511289,24,473,03775
11-24-473-03775-802478,24,473,03775
11-24-473-03775-802479,24,473,03775
11-24-473-03776-802480,24,473,03776
11-24-474-03779-802481,24,474,03779
11-24-474-03780-802482,24,474,03780
11-24-474-03781-802483,24,474,03781
11-24-474-03781-802484,24,474,03781
11-24-474-03781-802484,24,474,03782
11-24-474-03782-511685,24,474,03782
11-24-474-03782-511686,24,474,03782
11-24-474-03782-511687,24,474,03782
11-24-474-03782-802485,24,474,03782
11-24-474-03783-802486,24,474,03783
11-24-474-03784-802487,24,474,03784
11-24-474-03785-511845,24,474,03785
11-24-474-03786-802488,24,474,03786
11-24-474-03787-802489,24,474,03787
11-24-475-03788-802490,24,475,03788
11-24-475-03789-802491,24,475,03789
11-24-475-03790-512159,24,475,03790
11-24-475-03790-802492,24,475,03790
11-24-475-03792-802493,24,475,03792
11-24-475-03792-802494,24,475,03792
11-24-475-03794-802495,24,475,03794
11-24-475-03794-802496,24,475,03794
11-24-475-03797-802497,24,475,03797
11-24-476-03798-802498,24,476,03798
11-24-476-03799-512713,24,476,03799
11-24-476-03799-512715,24,476,03799
11-24-476-03799-802499,24,476,03799
11-24-476-03801-512863,24,476,03801
11-24-476-03801-802500,24,476,03801
11-24-476-03802-512921,24,476,03802
11-24-476-03803-513004,24,476,03803
11-24-476-03803-513006,24,476,03803
11-24-476-03803-802501,24,476,03803
11-24-476-03804-513044,24,476,03804
11-24-476-03805-513090,24,476,03805
11-24-476-03805-513091,24,476,03805
11-24-476-03806-802503,24,476,03806
11-24-476-03807-802504,24,476,03807
11-24-476-03809-802505,24,476,03809
11-24-476-03809-802506,24,476,03809
11-24-476-03810-802507,24,476,03810
11-24-476-03811-513446,24,476,03811
11-24-476-03811-802508,24,476,03811
11-24-477-03812-513486,24,477,03812
11-24-477-03812-802509,24,477,03812
11-24-477-03812-802510,24,477,03812
11-24-477-03813-513571,24,477,03813
11-24-477-03813-802511,24,477,03813
11-24-477-03813-802512,24,477,03813
11-24-477-03814-513672,24,477,03814
11-24-477-03814-802513,24,477,03814
11-24-477-03814-802514,24,477,03814
11-24-477-03814-802515,24,477,03814
11-24-477-03814-802516,24,477,03814
11-24-477-03816-802517,24,477,03816
11-24-477-03817-802518,24,477,03817
11-24-477-03819-802519,24,477,03819
11-24-477-03820-802520,24,477,03820
11-24-477-03821-802521,24,477,03821
11-24-478-03822-802522,24,478,03822
11-24-478-03822-802523,24,478,03822
11-24-478-03823-802524,24,478,03823
11-24-478-03824-802525,24,478,03824
11-24-479-03825-802526,24,479,03825
11-24-479-03825-802527,24,479,03825
11-24-479-03826-802528,24,479,03826
11-24-479-03827-514522,24,479,03827
11-24-479-03827-802529,24,479,03827
11-24-479-03829-802530,24,479,03829
11-24-479-03831-802531,24,479,03831
11-24-479-03832-802532,24,479,03832
11-24-479-03833-802533,24,479,03833
11-24-479-03834-802534,24,479,03834
11-24-479-03835-515053,24,479,03835
11-24-479-03835-802535,24,479,03835
11-24-479-03836-802536,24,479,03836
11-24-479-03837-802537,24,479,03837
11-24-479-03838-802538,24,479,03838
11-24-480-03840-802539,24,480,03840
11-24-480-03841-802540,24,480,03841
11-24-480-03841-802541,24,480,03841
11-24-480-03842-515569,24,480,03842
11-24-480-03843-802542,24,480,03843
11-24-480-03844-802543,24,480,03844
11-24-480-03845-802544,24,480,03845
11-24-480-03846-802545,24,480,03846
11-24-480-03848-802546,24,480,03848
11-24-480-03849-802547,24,480,03849
11-24-481-03850-802548,24,481,03850
11-24-481-03851-802549,24,481,03851
11-24-481-03852-516183,24,481,03852
11-24-481-03852-802550,24,481,03852
11-24-481-03853-516225,24,481,03853
11-24-481-03853-516226,24,481,03853
11-24-481-03854-516283,24,481,03854
11-24-481-03854-516284,24,481,03854
11-24-481-03854-516285,24,481,03854
11-24-481-03854-516286,24,481,03854
11-24-481-03854-802551,24,481,03854
11-24-481-03855-516334,24,481,03855
11-24-481-03856-516414,24,481,03856
11-24-481-03856-802552,24,481,03856
11-24-481-03857-802553,24,481,03857
11-24-481-03858-802554,24,481,03858
11-24-481-03859-802555,24,481,03859
11-24-481-03859-802556,24,481,03859
11-24-481-03860-516804,24,481,03860
11-24-481-03860-802557,24,481,03860
11-24-482-03862-802558,24,482,03862
11-24-482-03863-802559,24,482,03863
11-24-482-03864-516946,24,482,03864
11-24-482-03864-802560,24,482,03864
11-24-482-03864-802561,24,482,03864
11-24-482-03864-802562,24,482,03864
11-24-482-03864-802563,24,482,03864
11-24-482-03864-802564,24,482,03864
11-24-482-03864-802565,24,482,03864
11-24-482-03865-802566,24,482,03865
11-24-482-03866-802567,24,482,03866
11-24-482-03867-802568,24,482,03867
11-24-482-03867-802569,24,482,03867
11-24-482-03868-802570,24,482,03868
11-24-483-03869-802571,24,483,03869
11-24-483-03870-517318,24,483,03870
11-24-483-03871-802572,24,483,03871
11-24-483-03872-802573,24,483,03872
11-24-483-03873-802574,24,483,03873
11-24-483-03874-802575,24,483,03874
11-24-483-03876-802576,24,483,03876
11-24-483-03876-802577,24,483,03876
11-24-483-03876-802578,24,483,03876
11-24-483-03877-802579,24,483,03877
11-24-483-03878-802580,24,483,03878
11-24-483-03878-802581,24,483,03878
11-24-484-03881-802582,24,484,03881
11-24-484-03882-802583,24,484,03882
11-24-484-03883-802584,24,484,03883
11-24-484-03885-518647,24,484,03885
11-24-484-03885-518648,24,484,03885
11-24-484-03885-802585,24,484,03885
11-24-484-03886-802586,24,484,03886
11-24-484-03886-802587,24,484,03886
11-24-484-03888-802588,24,484,03888
11-24-485-03891-519237,24,485,03891
11-24-485-03891-802589,24,485,03891
11-24-485-03892-519389,24,485,03892
11-24-485-03893-519476,24,485,03893
11-24-485-03893-802590,24,485,03893
11-24-485-03895-802591,24,485,03895
11-24-486-03897-802592,24,486,03897
11-24-486-03898-519906,24,486,03898
11-24-486-03898-519907,24,486,03898
11-24-486-03898-519908,24,486,03898
11-24-486-03898-519909,24,486,03898
11-24-486-03898-519910,24,486,03898
11-24-486-03898-519912,24,486,03898
11-24-486-03898-802593,24,486,03898
11-24-486-03898-802594,24,486,03898
11-24-486-03898-802595,24,486,03898
11-24-486-03898-802596,24,486,03898
11-24-486-03898-802597,24,486,03898
11-24-486-03899-520022,24,486,03899
11-24-486-03899-520023,24,486,03899
11-24-486-03899-802598,24,486,03899
11-24-486-03900-520236,24,486,03900
11-24-486-03901-802599,24,486,03901
11-24-486-03902-520513,24,486,03902
11-24-486-03903-520732,24,486,03903
11-24-486-03904-520918,24,486,03904
11-24-486-03904-520919,24,486,03904
11-24-486-03905-802600,24,486,03905
11-24-486-03906-802601,24,486,03906
11-24-486-03907-802602,24,486,03907
11-24-487-03910-521555,24,487,03910
11-24-487-03910-802603,24,487,03910
11-24-487-03911-521769,24,487,03911
11-24-487-03912-521866,24,487,03912
11-24-487-03912-521867,24,487,03912
11-24-488-03913-802604,24,488,03913
11-24-488-03914-802605,24,488,03914
11-24-488-03916-522158,24,488,03916
11-24-488-03916-522159,24,488,03916
11-24-488-03916-522160,24,488,03916
11-24-488-03916-522161,24,488,03916
11-24-488-03916-522162,24,488,03916
11-24-488-03916-522163,24,488,03916
11-24-488-03916-802606,24,488,03916
11-24-488-03916-802607,24,488,03916
11-24-488-03918-522386,24,488,03918
11-24-488-03918-522387,24,488,03918
11-24-488-03918-522388,24,488,03918
11-24-488-03918-522389,24,488,03918
11-24-488-03918-522390,24,488,03918
11-24-488-03918-802608,24,488,03918
11-24-488-03918-802609,24,488,03918
11-24-488-03918-802610,24,488,03918
11-24-488-03919-522437,24,488,03919
11-24-488-03920-802611,24,488,03920
11-24-488-03920-802612,24,488,03920
11-24-489-03921-522842,24,489,03921
11-24-489-03921-522843,24,489,03921
11-24-489-03921-802613,24,489,03921
11-24-490-03922-522911,24,490,03922
11-24-490-03922-802614,24,490,03922
