shrid2,pc01_state_id,pc01_district_id,pc01_subdistrict_id,pc01_town_id,pc01_land_area,pc01_pca_tot_p
11-23-451-03631-802360,23,39,0003,43914000,28.49,66499.0
11-23-451-03631-802361,23,39,0003,43913000,134.94,956107.0
11-23-451-03631-802362,23,39,0003,43915000,2.37,1840.0
11-23-451-03631-802363,23,39,0003,43917000,9.89,10880.0
11-23-451-03632-490245,23,39,0003,43906000,3.97,4483.0
11-23-451-03632-490246,23,39,0003,43907000,2.56,11819.0
11-23-451-03632-490247,23,39,0003,43908000,2.61,8145.0
11-23-451-03632-490248,23,39,0003,43911000,3.76,11958.0
11-23-451-03632-802364,23,39,0003,43904000,10.26,25199.0
11-23-452-03634-802365,23,40,0001,44001000,6.68,23420.0
11-23-452-03635-491055,23,40,0002,44005000,8.39,9250.0
11-23-452-03635-802366,23,40,0002,44004000,12.4,39194.0
11-23-452-03636-802367,23,40,0003,44002000,40.17,56203.0
11-23-452-03637-802368,23,40,0004,44003000,21.7,25043.0
11-23-453-03639-802370,23,41,0001,44101000,17.67,9448.0
11-23-453-03640-802371,23,41,0002,44102000,11.56,17422.0
11-23-454-03643-492983,23,42,0002,44201000,2.12,6648.0
11-23-454-03643-802373,23,42,0002,44202000,14.92,53894.0
11-23-454-03643-802374,23,42,0002,44204000,8.88,9612.0
11-23-454-03646-802376,23,42,0004,44203000,18.98,21760.0
11-23-455-03648-802377,23,43,0002,44302000,11.93,12096.0
11-23-455-03649-802378,23,43,0002,44301000,28.85,9430.0
11-23-455-03650-802379,23,43,0003,44319000,0.31,11394.0
11-23-455-03651-494680,23,43,0004,44310000,0.19,4143.0
11-23-455-03651-494681,23,43,0004,44313000,5.16,7262.0
11-23-455-03651-802380,23,43,0004,44309000,11.42,22440.0
11-23-455-03651-802381,23,43,0004,44312000,4.12,15857.0
11-23-455-03652-494772,23,43,0005,44303000,5.81,4559.0
11-23-455-03652-494773,23,43,0005,44304000,5.44,7928.0
11-23-455-03652-494774,23,43,0005,44305000,7.29,8481.0
11-23-455-03652-494775,23,43,0005,44308000,5.01,9197.0
11-23-455-03652-494776,23,43,0005,44317000,2.33,6892.0
11-23-455-03652-802382,23,43,0005,44306000,4.99,10850.0
11-23-455-03652-802383,23,43,0005,44315000,7.5,37863.0
11-23-455-03652-802384,23,43,0005,44316000,6.36,16937.0
11-23-455-03652-802385,23,43,0005,44318000,3.6,10773.0
11-23-455-03654-495003,23,43,0006,44320000,22.01,153552.0
11-23-455-03656-802387,23,43,0007,44321000,15.92,24312.0
11-23-455-03656-802388,23,43,0007,44322000,0.78,9892.0
11-23-455-03656-802389,23,43,0007,44323000,0.33,9305.0
11-23-455-03658-802391,23,43,0009,44324000,26.0,40931.0
11-23-456-03659-802392,23,44,0001,44402000,18.79,14344.0
11-23-456-03661-496325,23,44,0002,44401000,5.16,6131.0
11-23-456-03664-802393,23,44,0004,44403000,15.95,89801.0
11-23-456-03665-802394,23,44,0005,44404000,9.24,10411.0
11-23-457-03667-802395,23,45,0001,44507000,11.5,14763.0
11-23-457-03668-497374,23,45,0001,44509000,8.81,8849.0
11-23-457-03669-802396,23,45,0002,44508000,19.29,24757.0
11-23-457-03672-497814,23,45,0003,44504000,3.36,5641.0
11-23-457-03672-497815,23,45,0003,44505000,4.3,9169.0
11-23-457-03672-802397,23,45,0003,44506000,19.98,75997.0
11-23-457-03674-802398,23,45,0005,44501000,29.15,15390.0
11-23-457-03674-802399,23,45,0005,44502000,80.37,32296.0
11-23-457-03675-498469,23,45,0005,44503000,4.37,7110.0
11-23-458-03677-802401,23,07,0003,40703000,45.75,137175.0
11-23-458-03679-802402,23,07,0005,40705000,73.79,49173.0
11-23-458-03681-802403,23,07,0007,40708000,1.2,14055.0
11-23-458-03682-802404,23,07,0008,40707000,20.01,21178.0
11-23-458-03683-802405,23,07,0009,40709000,11.65,17339.0
11-23-459-03684-802406,23,07,0001,40701000,25.26,10347.0
11-23-459-03685-802407,23,07,0002,40702000,41.87,28305.0
11-23-459-03686-802408,23,07,0004,40704000,5.44,57705.0
11-23-459-03688-802409,23,07,0006,40706000,12.51,19536.0
11-23-460-03689-802410,23,16,0001,41601000,14.47,10921.0
11-23-460-03689-802411,23,16,0001,41602000,35.14,20010.0
11-23-460-03690-802412,23,16,0002,41603000,12.25,7393.0
11-23-460-03691-501529,23,16,0003,41609000,19.510628,24215.0
11-23-460-03691-802413,23,16,0003,41604000,24.28,78624.0
11-23-460-03691-802414,23,16,0003,41607000,10.45,17724.0
11-23-460-03691-802415,23,16,0003,41608000,24.86,43915.0
11-23-461-03693-802416,23,16,0005,41605000,36.65,28218.0
11-23-461-03693-802417,23,16,0005,41606000,12.09,27472.0
11-23-461-03694-501949,23,16,0006,41610000,8.44,10377.0
11-23-461-03694-501950,23,16,0006,41611000,9.12,9498.0
11-23-461-03694-501951,23,16,0006,41612000,9.0,4756.0
11-23-461-03694-501952,23,16,0006,41613000,7.14,20720.0
11-23-461-03694-501953,23,16,0006,41615000,6.85,5763.0
11-23-461-03694-501954,23,16,0006,41616000,13.67,10840.0
11-23-461-03694-501955,23,16,0006,41617000,9.95,9722.0
11-23-461-03694-802418,23,16,0006,41614000,15.06,29565.0
11-23-461-03694-802419,23,16,0006,41618000,12.85,16403.0
11-23-461-03695-802420,23,16,0007,41619000,8.0,7800.0
11-23-461-03696-802421,23,16,0008,41620000,46.57,7082.0
11-23-462-03697-802422,23,17,0001,41703000,24.75,9900.0
11-23-462-03698-802423,23,17,0002,41701000,26.16,13104.0
11-23-462-03699-802424,23,17,0003,41702000,11.28,45700.0
11-23-463-03703-503654,23,17,0005,41704000,5.74,7137.0
11-23-463-03705-802426,23,17,0009,41705000,284.46,185190.0
11-23-464-03706-802427,23,24,0001,42402000,6.04,12685.0
11-23-464-03707-802428,23,24,0002,42401000,5.11,12421.0
11-23-464-03708-504556,23,24,0003,42403000,8.64,10318.0
11-23-464-03709-802429,23,24,0004,42404000,6.34,30577.0
11-23-464-03710-802430,23,24,0008,42405000,4.9,10612.0
11-23-465-03711-802431,23,24,0005,42406000,22.3,9263.0
11-23-465-03712-802432,23,24,0006,42407000,1.33,9991.0
11-23-465-03713-802433,23,24,0007,42408000,13.32,25164.0
11-23-466-03716-802435,23,29,0002,42904000,35.77,172242.0
11-23-466-03717-802436,23,29,0002,42901000,12.67,6616.0
11-23-466-03717-802437,23,29,0002,42903000,17.53,10672.0
11-23-466-03718-802438,23,29,0003,42905000,13.89,11002.0
11-23-467-03719-802439,23,29,0004,42907000,12.67,193725.0
11-23-467-03719-802440,23,29,0004,42908000,38.82,18155.0
11-23-467-03721-802441,23,29,0005,42906000,29.69,31638.0
11-24-468-03723-802442,24,01,0002,40101000,51.83,23057.0
11-24-468-03724-802443,24,01,0003,40102000,92.44,25389.0
11-24-468-03725-802444,24,01,0004,40103000,17.81,68343.0
11-24-468-03726-802445,24,01,0005,40104000,136.44,136429.0
11-24-468-03729-802446,24,01,0008,40105000,14.89,42355.0
11-24-468-03730-507349,24,01,0009,40106000,20.75,12931.0
11-24-468-03731-507358,24,01,0010,40108000,2.97,14695.0
11-24-468-03731-802447,24,01,0010,40107000,29.58,151693.0
11-24-469-03733-802448,24,02,0002,40201000,22.24,22815.0
11-24-469-03734-802449,24,02,0003,40202000,26.11,22172.0
11-24-469-03737-508001,24,02,0006,40203000,17.41,13702.0
11-24-469-03739-508229,24,02,0008,40205000,7.88,11130.0
11-24-469-03739-802450,24,02,0008,40204000,39.5,122300.0
11-24-469-03740-802451,24,02,0009,40206000,8.43,83382.0
11-24-470-03745-802454,24,03,0002,40301000,36.95,32191.0
11-24-470-03746-802455,24,03,0004,40302000,22.07,58194.0
11-24-470-03747-802456,24,03,0005,40303000,17.82,113749.0
11-24-470-03748-802457,24,03,0006,40304000,30.09,18472.0
11-24-470-03750-802458,24,03,0008,40305000,20.52,15822.0
11-24-471-03752-802459,24,04,0002,40401000,37.0,20141.0
11-24-471-03753-802460,24,04,0003,40402000,35.15,53876.0
11-24-471-03754-802461,24,04,0004,40403000,9.06,73488.0
11-24-471-03755-802462,24,04,0005,40404000,44.27,25033.0
11-24-471-03756-802463,24,04,0006,40405000,4.98,30961.0
11-24-471-03757-509559,24,04,0007,40407000,3.88,6739.0
11-24-471-03757-802464,24,04,0007,40406000,31.76,141453.0
11-24-471-03759-802465,24,04,0009,40408000,15.0,60026.0
11-24-472-03760-802466,24,05,0001,40501000,27.32,25556.0
11-24-472-03763-802468,24,05,0004,40502000,16.85,32805.0
11-24-472-03765-510446,24,05,0006,40503000,5.66,9902.0
11-24-472-03766-802469,24,05,0007,40504000,8.82,56464.0
11-24-472-03767-802470,24,05,0008,40505000,20.43,22282.0
11-24-472-03768-802471,24,05,0009,40506000,22.4,17473.0
11-24-472-03769-802472,24,05,0010,40507000,13.47,54135.0
11-24-472-03771-510996,24,05,0012,40508000,7.94,6512.0
11-24-473-03773-802474,24,06,0001,40601000,1.89,1680.0
11-24-473-03773-802475,24,06,0001,40603000,30.46,112013.0
11-24-473-03773-802476,24,06,0001,40602000,0.53,700.0
11-24-473-03774-802477,24,06,0002,40604000,26.9,27922.0
11-24-473-03775-511287,24,06,0003,40606000,17.91,9776.0
11-24-473-03775-511289,24,06,0003,40609000,4.33,4457.0
11-24-473-03775-802479,24,06,0003,40605000,56.75,195985.0
11-24-473-03776-802480,24,06,0004,40610000,26.99,38082.0
11-24-474-03779-802481,24,07,0003,40701000,8.8,53094.0
11-24-474-03780-802482,24,07,0004,40702000,40.42,32417.0
11-24-474-03781-802483,24,07,0005,40704000,5.59,14706.0
11-24-474-03781-802484,24,07,0005,40710000,281.08,3694974.0
11-24-474-03782-511685,24,07,0006,40716000,5.65,12181.0
11-24-474-03782-511686,24,07,0006,40717000,3.75,9889.0
11-24-474-03782-511687,24,07,0006,40721000,9.07,7642.0
11-24-474-03783-802486,24,07,0007,40722000,14.36,61569.0
11-24-474-03784-802487,24,07,0008,40723000,23.12,30871.0
11-24-474-03787-802489,24,07,0011,40724000,62.66,29572.0
11-24-475-03788-802490,24,08,0001,40801000,74.14,24325.0
11-24-475-03789-802491,24,08,0002,40802000,10.36,70663.0
11-24-475-03790-512159,24,08,0003,40803000,11.57,10924.0
11-24-475-03792-802493,24,08,0005,40804000,38.59,156161.0
11-24-475-03792-802494,24,08,0005,40805000,18.41,63424.0
11-24-475-03794-802495,24,08,0007,40806000,50.39,36880.0
11-24-475-03797-802497,24,08,0010,40807000,5.18,40071.0
11-24-476-03799-802499,24,09,0002,40901000,101.13431,178055.0
11-24-476-03801-802500,24,09,0004,40902000,4.53,40191.0
11-24-476-03802-512921,24,09,0005,40903000,16.12,9234.0
11-24-476-03803-802501,24,09,0006,40904000,163.14,1003015.0
11-24-476-03806-802503,24,09,0009,40905000,44.28,39046.0
11-24-476-03807-802504,24,09,0010,40906000,11.59,97506.0
11-24-476-03809-802505,24,09,0012,40907000,93.77,18254.0
11-24-476-03809-802506,24,09,0012,40908000,50.57,55438.0
11-24-476-03810-802507,24,09,0013,40909000,79.46,80811.0
11-24-476-03811-802508,24,09,0014,40910000,36.0,104312.0
11-24-477-03812-513486,24,10,0001,41003000,22.1,13559.0
11-24-477-03812-802509,24,10,0001,41001000,4.39,18855.0
11-24-477-03812-802510,24,10,0001,41005000,42.07,33626.0
11-24-477-03813-802511,24,10,0002,41006000,9.56,26875.0
11-24-477-03813-802512,24,10,0002,41007000,3.24,36479.0
11-24-477-03814-513672,24,10,0003,41009000,1.23,9530.0
11-24-477-03814-802513,24,10,0003,41008000,8.36,17704.0
11-24-477-03814-802516,24,10,0003,41012000,26.4,498344.0
11-24-477-03816-802517,24,10,0005,41013000,39.02,23628.0
11-24-477-03817-802518,24,10,0006,41014000,35.89,24858.0
11-24-477-03820-802520,24,10,0009,41015000,35.26,19718.0
11-24-477-03821-802521,24,10,0010,41016000,69.48,22661.0
11-24-478-03822-802522,24,11,0001,41101000,39.66,158856.0
11-24-478-03822-802523,24,11,0001,41102000,17.8,38526.0
11-24-478-03823-802524,24,11,0002,41104000,48.9,29645.0
11-24-478-03824-802525,24,11,0003,41105000,36.2,17110.0
11-24-479-03825-802526,24,12,0001,41201000,30.39,15218.0
11-24-479-03825-802527,24,12,0001,41202000,27.66,27563.0
11-24-479-03826-802528,24,12,0002,41203000,35.64,15858.0
11-24-479-03827-802529,24,12,0003,41205000,57.16,223341.0
11-24-479-03829-802530,24,12,0005,41206000,26.12,18061.0
11-24-479-03831-802531,24,12,0007,41207000,41.87,63257.0
11-24-479-03832-802532,24,12,0008,41208000,77.09,56320.0
11-24-479-03833-802533,24,12,0009,41209000,21.54,21240.0
11-24-479-03835-802535,24,12,0011,41210000,41.01,158032.0
11-24-479-03837-802537,24,12,0013,41211000,16.58,32610.0
11-24-479-03838-802538,24,12,0014,41212000,37.41,51261.0
11-24-480-03841-802540,24,13,0003,41301000,36.15,20966.0
11-24-480-03841-802541,24,13,0003,41302000,21.85,16719.0
11-24-480-03843-802542,24,13,0005,41303000,64.99,95307.0
11-24-480-03844-802543,24,13,0006,41304000,50.61,31796.0
11-24-480-03845-802544,24,13,0007,41305000,22.34,16915.0
11-24-480-03846-802545,24,13,0008,41306000,8.0,73774.0
11-24-480-03848-802546,24,13,0010,41307000,28.77,25086.0
11-24-480-03849-802547,24,13,0011,41308000,2.32,32395.0
11-24-481-03850-802548,24,14,0001,41401000,10.36,100194.0
11-24-481-03852-802550,24,14,0003,41402000,64.5,26754.0
11-24-481-03853-516226,24,14,0004,41403000,5.61,8050.0
11-24-481-03854-516284,24,14,0005,41405000,20.46,9705.0
11-24-481-03854-802551,24,14,0005,41404000,91.0,517708.0
11-24-481-03855-516334,24,14,0006,41406000,11.94,10848.0
11-24-481-03856-802552,24,14,0007,41407000,32.38,46960.0
11-24-481-03857-802553,24,14,0008,41408000,27.65,30526.0
11-24-481-03858-802554,24,14,0009,41409000,12.95,51944.0
11-24-481-03859-802555,24,14,0010,41411000,14.38,26104.0
11-24-481-03859-802556,24,14,0010,41410000,17.45,18475.0
11-24-481-03860-516804,24,14,0011,41413000,6.56,7044.0
11-24-481-03860-802557,24,14,0011,41412000,7.07,80726.0
11-24-482-03863-802559,24,15,0003,41501000,20.2,32191.0
11-24-482-03864-802560,24,15,0004,41502000,15.42,17805.0
11-24-482-03864-802561,24,15,0004,41503000,32.97,18459.0
11-24-482-03864-802562,24,15,0004,41504000,38.58,156050.0
11-24-482-03864-802563,24,15,0004,41505000,2.3,29378.0
11-24-482-03864-802564,24,15,0004,41506000,16.11,28955.0
11-24-482-03864-802565,24,15,0004,41507000,3.27,4103.0
11-24-482-03865-802566,24,15,0005,41508000,9.19,51147.0
11-24-482-03866-802567,24,15,0006,41509000,69.24,93194.0
11-24-482-03867-802568,24,15,0007,41510000,24.89,56548.0
11-24-482-03867-802569,24,15,0007,41511000,0.19,338.0
11-24-482-03868-802570,24,15,0008,41512000,21.31,19803.0
11-24-483-03869-802571,24,16,0001,41601000,19.21,43950.0
11-24-483-03871-802572,24,16,0003,41602000,21.64,33705.0
11-24-483-03873-802574,24,16,0005,41603000,13.15,30768.0
11-24-483-03874-802575,24,16,0006,41604000,21.62,24136.0
11-24-483-03876-802576,24,16,0008,41605000,29.54,196793.0
11-24-483-03876-802577,24,16,0008,41606000,25.31,36101.0
11-24-483-03877-802579,24,16,0009,41607000,13.81,15792.0
11-24-483-03878-802581,24,16,0010,41608000,16.22,25205.0
11-24-484-03881-802582,24,17,0003,41701000,17.15,15777.0
11-24-484-03882-802583,24,17,0004,41702000,12.77,33369.0
11-24-484-03885-802585,24,17,0007,41703000,23.33,131172.0
11-24-484-03886-802586,24,17,0008,41704000,7.45,27903.0
11-24-484-03886-802587,24,17,0008,41705000,0.72,668.0
11-24-484-03888-802588,24,17,0010,41706000,26.99,44473.0
11-24-485-03891-802589,24,18,0002,41801000,9.02,25095.0
11-24-485-03893-519476,24,18,0004,41802000,2.74,16069.0
11-24-485-03893-802590,24,18,0004,41803000,6.54,95957.0
11-24-485-03895-802591,24,18,0006,41804000,10.25,19202.0
11-24-486-03898-519906,24,19,0002,41901000,7.85,7270.0
11-24-486-03898-519907,24,19,0002,41903000,6.92,11057.0
11-24-486-03898-519908,24,19,0002,41905000,0.96,7736.0
11-24-486-03898-519909,24,19,0002,41907000,1.91,9192.0
11-24-486-03898-519910,24,19,0002,41908000,6.95,4667.0
11-24-486-03898-519912,24,19,0002,41910000,6.1,26706.0
11-24-486-03898-802593,24,19,0002,41902000,2.06,2814.0
11-24-486-03898-802594,24,19,0002,41904000,4.05,7338.0
11-24-486-03898-802595,24,19,0002,41906000,3.21,3037.0
11-24-486-03898-802596,24,19,0002,41909000,113.87,1411228.0
11-24-486-03899-802598,24,19,0003,41911000,3.68,961.0
11-24-486-03901-802599,24,19,0005,41912000,4.01,23211.0
11-24-486-03904-520919,24,19,0008,41913000,3.05,10490.0
11-24-486-03905-802600,24,19,0009,41914000,23.82,54952.0
11-24-486-03906-802601,24,19,0010,41915000,7.03,39205.0
11-24-486-03907-802602,24,19,0011,41916000,15.71,26358.0
11-24-487-03910-521555,24,20,0002,42003000,6.3,12703.0
11-24-487-03910-802603,24,20,0002,42001000,4.45,34923.0
11-24-488-03913-802604,24,21,0001,42101000,38.7,38778.0
11-24-488-03916-522158,24,21,0004,42102000,4.11,10878.0
11-24-488-03916-522163,24,21,0004,42105000,0.9,9247.0
11-24-488-03916-802606,24,21,0004,42103000,1.33,391.0
11-24-488-03916-802607,24,21,0004,42104000,19.18,167117.0
11-24-488-03918-522386,24,21,0006,42106000,1.9,13506.0
11-24-488-03918-802608,24,21,0006,42107000,9.59,96325.0
11-24-488-03918-802609,24,21,0006,42108000,4.77,16318.0
11-24-490-03922-802614,24,24,0001,42401000,17.3,162250.0
11-24-490-03923-522985,24,24,0002,42402000,3.44,9718.0
11-24-490-03923-802615,24,24,0002,42404000,3.68,53913.0
11-24-490-03924-523041,24,24,0003,42406000,3.03,8856.0
11-24-490-03924-523043,24,24,0003,42408000,2.71,4990.0
11-24-490-03924-802616,24,24,0003,42405000,4.38,15865.0
11-24-490-03924-802617,24,24,0003,42407000,19.34,57564.0
11-24-490-03925-523131,24,24,0004,42409000,1.09,6949.0
11-24-491-03927-523315,24,25,0001,42504000,2.85,8342.0
11-24-491-03927-523317,24,25,0001,42506000,6.22,10714.0
11-24-491-03927-523318,24,25,0001,42507000,4.49,5352.0
11-24-491-03927-802618,24,25,0001,42501000,28.970001,98758.0
11-24-491-03927-802619,24,25,0001,42502000,1.08,890.0
11-24-491-03928-802620,24,25,0002,42508000,15.51,19930.0
11-24-491-03929-523505,24,25,0003,42513000,3.05,11962.0
11-24-491-03929-802621,24,25,0003,42509000,13.1,25275.0
11-24-491-03929-802622,24,25,0003,42511000,7.67,71406.0
11-24-491-03929-802623,24,25,0003,42512000,9.45,23844.0
11-24-491-03931-802624,24,25,0005,42515000,5.09,472.0
11-24-491-03931-802625,24,25,0005,42516000,10.93,21684.0
11-24-491-03931-802626,24,25,0005,42517000,2.69,3269.0
11-24-492-03932-523789,24,22,0001,42201000,7.02,12847.0
11-24-492-03933-523880,24,22,0002,42202000,17.15,13543.0
11-24-492-03937-802629,24,22,0009,42205000,212.52,2702304.0
11-24-492-03938-524204,24,22,0010,42206000,3.17,8292.0
11-24-492-03938-524205,24,22,0010,42210000,0.25,6622.0
11-24-492-03938-524208,24,22,0010,42213000,4.39,11877.0
11-24-492-03938-802630,24,22,0010,42211000,52.67,2137.0
11-24-492-03938-802632,24,22,0010,42214000,5.16,3319.0
11-24-492-03939-524261,24,22,0011,42215000,4.19,14819.0
11-24-492-03939-524262,24,22,0011,42216000,3.36,12774.0
11-24-492-03940-802634,24,22,0012,42217000,6.47,51946.0
11-24-493-03944-524716,24,22,0006,42203000,9.37,10858.0
11-24-493-03944-802635,24,22,0006,42204000,15.97,22431.0
11-24-493-03945-802636,24,22,0013,42218000,7.92,36226.0
11-25-494-03947-802637,25,01,0001,40101000,17.8,21578.0
11-25-495-03948-802638,25,02,0001,40201000,6.5,35770.0
11-26-496-03949-802639,26,01,0001,40101000,6.7,21893.0
11-27-497-03952-802640,27,01,0003,40101000,2.16,25036.0
11-27-497-03953-802641,27,01,0004,40103000,2.04,49696.0
11-27-497-03954-802642,27,01,0005,40104000,31.41,94368.0
11-27-497-03955-802643,27,01,0006,40105000,14.5,29979.0
11-27-498-03956-802644,27,02,0001,40201000,6.0,61694.0
11-27-498-03957-802645,27,02,0002,40202000,32.5,42436.0
11-27-498-03959-802646,27,02,0004,40203000,46.46,341755.0
11-27-499-03960-802647,27,03,0001,40301000,6.62,60865.0
11-27-499-03961-802648,27,03,0002,40302000,3.13,31803.0
11-27-499-03961-802649,27,03,0002,40303000,4.25,23694.0
11-27-499-03962-802650,27,03,0003,40304000,2.07,19332.0
11-27-499-03962-802651,27,03,0003,40305000,2.2,25993.0
11-27-499-03965-527148,27,03,0006,40306000,3.77,8448.0
11-27-499-03965-527149,27,03,0006,40307000,11.42,15192.0
11-27-499-03965-802652,27,03,0006,40308000,13.38,172372.0
11-27-499-03966-802653,27,03,0007,40309000,68.24,368618.0
11-27-499-03967-802654,27,03,0008,40313000,3.3,30120.0
11-27-499-03968-802655,27,03,0009,40310000,4.77,33625.0
11-27-499-03969-802656,27,03,0010,40311000,15.62,91490.0
11-27-499-03970-802657,27,03,0011,40312000,4.22,34799.0
11-27-499-03972-802659,27,03,0013,40314000,18.59,91110.0
11-27-499-03973-802660,27,03,0014,40315000,5.04,45333.0
11-27-500-03975-802662,27,04,0001,40401000,3.35,26282.0
11-27-500-03977-802663,27,04,0003,40404000,5.83,52423.0
11-27-500-03978-802664,27,04,0004,40403000,5.67,37469.0
11-27-500-03979-802665,27,04,0005,40402000,5.12,61012.0
11-27-500-03981-802666,27,04,0007,40405000,13.36,88687.0
11-27-500-03982-802667,27,04,0008,40408000,6.5,37715.0
11-27-500-03983-802668,27,04,0009,40407000,7.9,48428.0
11-27-500-03984-802669,27,04,0010,40406000,10.89,62972.0
11-27-500-03985-802670,27,04,0011,40409000,7.86,24372.0
11-27-500-03986-802671,27,04,0012,40410000,39.49,13941.0
11-27-500-03987-802672,27,04,0013,40411000,0.66,20082.0
11-27-501-03988-802673,27,05,0001,40501000,1.1,18906.0
11-27-501-03989-802674,27,05,0002,40502000,14.34,80726.0
11-27-501-03990-802675,27,05,0003,40503000,5.46,39502.0
11-27-501-03991-530165,27,05,0004,40505000,3.34,16264.0
11-27-501-03991-530168,27,05,0004,40506000,6.35,12487.0
11-27-501-03991-802676,27,05,0004,40504000,23.44,400520.0
11-27-501-03992-802677,27,05,0005,40508000,5.5,38554.0
11-27-501-03993-802678,27,05,0006,40507000,5.18,20538.0
11-27-502-03996-802679,27,06,0002,40602000,4.33,27815.0
11-27-502-03997-802680,27,06,0003,40601000,13.55,60158.0
11-27-502-03999-802681,27,06,0005,40604000,47.8,62956.0
11-27-502-04000-802682,27,06,0006,40603000,14.41,27516.0
11-27-503-04002-802683,27,07,0002,40701000,3.94,4711.0
11-27-503-04003-802684,27,07,0003,40702000,3.34,51170.0
11-27-503-04004-802685,27,07,0004,40703000,16.54,107316.0
11-27-503-04005-802686,27,07,0005,40704000,1.98,17635.0
